id,display_name,author,ab,publication_date,relevance_score,so,so_id,publisher,issn,url,first_page,last_page,volume,issue,is_oa,cited_by_count,counts_by_year,publication_year,cited_by_api_url,ids,doi,type,referenced_works,related_works,concepts
https://openalex.org/W2167644531,A numerical study of layer formation due to fingers in double-diffusive convection in a vertically-bounded domain,,"The evolution of e ngers in a double-diffusive system is investigated using numerical integration of two-dimensional equations of motion for an incompressible, Boussinesq e uid. The computational domain is periodic in the horizontal direction and is closed with no-e ux boundary conditions in the vertical direction. The main result of this study is the evolution of the system from initially linear proe les for both fast and slow diffusing components to a layered state characterized by a e nger zone sandwiched between two mixed layers. The horizontal boundaries in this system play an important role in the development of the layered state.At the top and bottom boundaries, light and heavy e nger e uxes accumulate leading to the formation of mixed layers exhibiting larger-scale eddies. In the quasi-equilibrium state, the e nger zone is characterized by broken wiggly e ngers which do not extend across the entire interface. The salinity e ux at the mid-depth of the domain is approximately proportional to the 4 A3 power of the salinity difference between the mixed layers, except for the initial phase and for the run-down phase.",1998-03-01,NA,Journal of Marine Research,https://openalex.org/V166958622,Journal of Marine Research/Yale,,NA,463,487,56,2,FALSE,19,,1998,https://api.openalex.org/works?filter=cites:W2167644531,,https://doi.org/10.1357/002224098321822384,journal-article,,,
https://openalex.org/W2432574559,Statistical properties of the surface velocity field in the northern Gulf of Mexico sampled by GLAD drifters,,"The Grand LAgrangian Deployment (GLAD) used multiscale sampling and GPS technology to observe time series of drifter positions with initial drifter separation of O(100 m) to O(10 km), and nominal 5 min sampling, during the summer and fall of 2012 in the northern Gulf of Mexico. Histograms of the velocity field and its statistical parameters are non-Gaussian; most are multimodal. The dominant periods for the surface velocity field are 1–2 days due to inertial oscillations, tides, and the sea breeze; 5–6 days due to wind forcing and submesoscale eddies; 9–10 days and two weeks or longer periods due to wind forcing and mesoscale variability, including the period of eddy rotation. The temporal e-folding scales of a fitted drifter velocity autocorrelation function are bimodal with time scales, 0.25–0.50 days and 0.9–1.4 days, and are the same order as the temporal e-folding scales of observed winds from nearby moored National Data Buoy Center stations. The Lagrangian integral time scales increase from coastal values of 8 h to offshore values of approximately 2 days with peak values of 3–4 days. The velocity variance is large, O(1)m2/s2, the surface velocity statistics are more anisotropic, and increased dispersion is observed at flow bifurcations. Horizontal diffusivity estimates are O(103)m2/s in coastal regions with weaker flow to O(105)m2/s in flow bifurcations, a strong jet, and during the passage of Hurricane Isaac. The Gulf of Mexico surface velocity statistics sampled by the GLAD drifters are a strong function of the feature sampled, topography, and wind forcing",2016-07-01,NA,Journal Of Geophysical Research: Oceans,https://openalex.org/V4210200322,Wiley,,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/2015JC011569,5193,5216,121,7,TRUE,19,,2016,https://api.openalex.org/works?filter=cites:W2432574559,,https://doi.org/10.1002/2015jc011569,journal-article,,,
https://openalex.org/W2163216484,Numerical Simulation of the Red Sea Outflow Using HYCOM and Comparison with REDSOX Observations,,"Abstract The outflow of warm, salty, and dense water from the Red Sea into the western Gulf of Aden is numerically simulated using the Hybrid Coordinate Ocean Model (HYCOM). The pathways of the modeled overflow, temperature, salinity, velocity profiles from stations and across sections, and transport estimates are compared to those observed during the 2001 Red Sea Outflow Experiment. As in nature, the simulated outflow is funneled into two narrow channels along the seafloor. The results from the three-dimensional simulations show a favorable agreement with the observed temperature and salinity profiles along the channels. The volume transport of the modeled overflow increases with the increasing distance from the southern exit of the Bab el Mandeb Strait due to entrainment of ambient fluid, such that the modeled transport shows a reasonable agreement with that estimated from the observations. The initial propagation speed of the outflow is found to be smaller than the estimated interfacial wave speed. The slow propagation is shown to result from the roughness of the bottom topography characterized by a number of depressions that take time to be filled with outflow water. Sensitivities of the results to the horizontal grid spacing, different entrainment parameterizations, and forcing at the source location are investigated. Because of the narrow widths of the approximately 5 km of the outflow channels, a horizontal grid spacing of 1 km or less is required for model simulations to achieve a reasonable agreement with the observations. Comparison of two entrainment parameterizations, namely, TPX and K-profile parameterization (KPP), show that similar results are obtained at 1-km resolution. Overall, the simulation of the Red Sea outflow appears to be more strongly affected by the details of bottom topography and grid spacing needed to adequately resolve them than by parameterizations of diapycnal mixing.",2008-02-01,NA,Journal of Physical Oceanography,https://openalex.org/V162372621,American Meteorological Society,,NA,NA,NA,NA,NA,FALSE,18,,2008,https://api.openalex.org/works?filter=cites:W2163216484,,https://doi.org/10.1175/2007jpo3697.1,journal-article,,,
https://openalex.org/W2510330996,Over What Area Did the Oil and Gas Spread During the 2010 Deepwater Horizon Oil Spill?,,"Author Posting. © The Oceanography Society, 2016. This article is posted here by permission of The Oceanography Society for personal use, not for redistribution. The definitive version was published in Oceanography 29, no. 3 (2016): 96–107, doi:10.5670/oceanog.2016.74.",2016-09-01,NA,Oceanography,https://openalex.org/V92941125,The Oceanography Society,,https://tos.org/oceanography/assets/docs/29-3_ozgokmen.pdf,96,107,29,3,TRUE,18,,2016,https://api.openalex.org/works?filter=cites:W2510330996,,https://doi.org/10.5670/oceanog.2016.74,journal-article,,,
https://openalex.org/W2606359449,Passive Optical Sensing of the Near-Surface Wind-Driven Current Profile,,"Abstract Estimation of near-surface current is essential to the estimation of upper-ocean material transport. Wind forcing and wave motions are dominant in the near-surface layer [within O (0.01) m of the surface], where the highly sheared flows can differ greatly from those at depth. This study presents a new method for remotely measuring the directional wind and wave drift current profile near to the surface (between 0.01 and 0.001 m for the laboratory and between 0.1 and 0.001 m for the field). This work follows the spectral analysis of high spatial ( 0.002 m) and temporal resolution ( 60 Hz) wave slope images, allowing for the evaluation of near-surface current characteristics without having to rely on instruments that may disturb the flow. Observations gathered in the 15 m × 1 m × 1 m wind-wave flume at the University of Miami’s Surge-Structure-Atmosphere Interaction (SUSTAIN) facility show that currents retrieved via this method agree well with the drift velocity of camera-tracked dye. Application of this method to data collected in the mouth of the Columbia River (MCR) indicates the presence of a near-surface current component that departs considerably from the tidal flow and may be steered by the wind stress. These observations demonstrate that wind speed–based parameterizations alone may not be sufficient to estimate wind drift and to hold implications for the way in which surface material (e.g., debris or spilled oil) transport is estimated when atmospheric stress is of relatively high magnitude or is steered off the mean wind direction.",2017-05-11,NA,Journal of Atmospheric and Oceanic Technology,https://openalex.org/V135937692,American Meteorological Society,,NA,1097,1111,34,5,FALSE,18,,2017,https://api.openalex.org/works?filter=cites:W2606359449,,https://doi.org/10.1175/jtech-d-16-0090.1,journal-article,,,
https://openalex.org/W1998013993,"Resonance phenomena in a time-dependent, three-dimensional model of an idealized eddy",,"We analyze the geometry of Lagrangian motion and material barriers in a time-dependent, three-dimensional, Ekman-driven, rotating cylinder flow, which serves as an idealization for an isolated oceanic eddy and other overturning cells with cylindrical geometry in the ocean and atmosphere. The flow is forced at the top through an oscillating upper lid, and the response depends on the frequency and amplitude of lid oscillations. In particular, the Lagrangian geometry changes near the resonant tori of the unforced flow, whose frequencies are rationally related to the forcing frequencies. Multi-scale analytical expansions are used to simplify the flow in the vicinity of resonant trajectories and to investigate the resonant flow geometries. The resonance condition and scaling can be motivated by simple physical argument. The theoretically predicted flow geometries near resonant trajectories have then been confirmed through numerical simulations in a phenomenological model and in a full solution of the Navier-Stokes equations.",2015-03-30,NA,Chaos,https://openalex.org/V187806540,American Institute of Physics,,NA,NA,NA,NA,NA,FALSE,17,,2015,https://api.openalex.org/works?filter=cites:W1998013993,,https://doi.org/10.1063/1.4916086,journal-article,,,
https://openalex.org/W2194410998,Material transport in a convective surface mixed layer under weak wind forcing,,"Abstract Flows in the upper ocean mixed layer are responsible for the transport and dispersion of biogeochemical tracers, phytoplankton and buoyant pollutants, such as hydrocarbons from an oil spill. Material dispersion in mixed layer flows subject to diurnal buoyancy forcing and weak winds ( | u 10 | = 5 m s − 1 ) are investigated using a non-hydrostatic model. Both purely buoyancy-forced and combined wind- and buoyancy-forced flows are sampled using passive tracers, as well as 2D and 3D particles to explore characteristics of horizontal and vertical dispersion. It is found that the surface tracer patterns are determined by the convergence zones created by convection cells within a time scale of just a few hours. For pure convection, the results displayed the classic signature of Rayleigh–Benard cells. When combined with a wind stress, the convective cells become anisotropic in that the along-wind length scale gets much larger than the cross-wind scale. Horizontal relative dispersion computed by sampling the flow fields using both 2D and 3D passive particles is found to be consistent with the Richardson regime. Relative dispersion is an order of magnitude higher and 2D surface releases transition to Richardson regime faster in the wind-forced case. We also show that the buoyancy-forced case results in significantly lower amplitudes of scale-dependent horizontal relative diffusivity, k D (l), than those reported by Okubo (1970), while the wind- and buoyancy-forced case shows a good agreement with Okubo’s diffusivity amplitude, and the scaling is consistent with Richardson’s 4/3rd law, k D ∼ l 4/3 . These modeling results provide a framework for measuring material dispersion by mixed layer flows in future observational programs.",2015-12-01,NA,Ocean Modelling,https://openalex.org/V33756829,Elsevier,,http://manuscript.elsevier.com/S1463500315002097/pdf/S1463500315002097.pdf,NA,NA,NA,NA,TRUE,17,,2015,https://api.openalex.org/works?filter=cites:W2194410998,,https://doi.org/10.1016/j.ocemod.2015.10.006,journal-article,,,
https://openalex.org/W2285443409,Tracking the H ercules 265 marine gas well blowout in the G ulf of M exico,,"On 23 July 2013, a marine gas rig (Hercules 265) ignited in the northern Gulf of Mexico. The rig burned out of control for 2 days before being extinguished. We conducted a rapid-response sampling campaign near Hercules 265 after the fire to ascertain if sediments and fishes were polluted above earlier baseline levels. A surface drifter study confirmed that surface ocean water flowed to the southeast of the Hercules site, while the atmospheric plume generated by the blowout was in eastward direction. Sediment cores were collected to the SE of the rig at a distance of ∼0.2, 8, and 18 km using a multicorer, and demersal fishes were collected from ∼0.2 to 8 km SE of the rig using a longline (508 hooks). Recently deposited sediments document that only high molecular weight (HMW) polycyclic aromatic hydrocarbon (PAH) concentrations decreased with increasing distance from the rig suggesting higher pyrogenic inputs associated with the blowout. A similar trend was observed in the foraminifera Haynesina germanica, an indicator species of pollution. In red snapper bile, only HMW PAH metabolites increased in 2013 nearly double those from 2012. Both surface sediments and fish bile analyses suggest that, in the aftermath of the blowout, increased concentration of pyrogenically derived hydrocarbons was transported and deposited in the environment. This study further emphasizes the need for an ocean observing system and coordinated rapid-response efforts from an array of scientific disciplines to effectively assess environmental impacts resulting from accidental releases of oil contaminants.",2016-01-01,NA,Journal Of Geophysical Research: Oceans,https://openalex.org/V4210200322,Wiley,,NA,706,724,121,1,FALSE,17,,2016,https://api.openalex.org/works?filter=cites:W2285443409,,https://doi.org/10.1002/2015jc011037,journal-article,,,
https://openalex.org/W2063518967,Asymmetric salt fingers induced by a nonlinear equation of state,,"The impact of the nonlinearity in the equation of state associated with the change in the thermal expansion coefficient with temperature on the structure of fingers growing from an interface between two mixed layers is investigated using a numerical model. It is shown that the nonlinearity acts to enhance the buoyancy force acting on the descending fingers with respect to that acting on the ascending fingers, resulting in narrower and faster-growing descending fingers than ascending fingers. The results are discussed with emphasis on the vertical variability of properties along the fingers.",1998-07-09,NA,Physics of Fluids,https://openalex.org/V22862804,American Institute of Physics,,NA,1882,1890,10,8,FALSE,15,,1998,https://api.openalex.org/works?filter=cites:W2063518967,,https://doi.org/10.1063/1.869705,journal-article,,,
https://openalex.org/W2076115742,Spectral characterization of fine‐scale wind waves using shipboard optical polarimetry,,"Fine-scale sea surface waves are of profound importance to a number of air-sea interaction processes. Due to a number of reasons, there exists a great degree of difficulty in obtaining quality in situ observations of these waves. This paper presents the application of a shipboard wave-sensing method toward the following quantifications: regime-specific contribution to sea surface slope and sensitivity to wind speed increases. Measurements were made via polarimetric camera, resolving waves with wavelengths ranging from 0.21 to 0.003 m (30 rad/m < k < 1750 rad/m). The gravity-capillary regime was found to contribute the bulk of mean square slope during stationary wind conditions and supply the majority of mean square slope growth during periods of increasing wind speed. Capillary waves were found to contribute approximately 5% of the overall surface roughness. Furthermore, capillary waves were found to be the least sensitive to increases in wind speed. This implies that such waves saturate at low wind speeds ( ≈ 3 m/s) and slow wind speed increases ( ≈ 0.02 m/s2). The slight roughness contribution from capillary waves and significant contribution from gravity-capillary waves offers insight for scientists in the remote sensing field and important information for the formation of new wave models.",2015-04-01,NA,Journal Of Geophysical Research: Oceans,https://openalex.org/V4210200322,Wiley,,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/2014JC010403,3140,3156,120,4,TRUE,15,,2015,https://api.openalex.org/works?filter=cites:W2076115742,,https://doi.org/10.1002/2014jc010403,journal-article,,,
https://openalex.org/W2789457693,Surface Drifter Observations From the Arctic Ocean's Beaufort Sea: Evidence for Submesoscale Dynamics,,,2018-04-01,NA,Journal Of Geophysical Research: Oceans,https://openalex.org/V4210200322,Wiley,,NA,2635,2645,123,4,FALSE,15,,2018,https://api.openalex.org/works?filter=cites:W2789457693,,https://doi.org/10.1002/2017jc013728,journal-article,,,
https://openalex.org/W2981717853,The Variability of Winds and Fluxes Observed Near Submesoscale Fronts,,,2019-11-01,NA,Journal Of Geophysical Research: Oceans,https://openalex.org/V4210200322,Wiley,,NA,7756,7780,124,11,FALSE,15,,2019,https://api.openalex.org/works?filter=cites:W2981717853,,https://doi.org/10.1029/2019jc015236,journal-article,,,
https://openalex.org/W3003429665,Transport of Oil Droplets in the Upper Ocean: Impact of the Eddy Diffusivity,,,2020-02-01,NA,Journal Of Geophysical Research: Oceans,https://openalex.org/V4210200322,Wiley,,NA,NA,NA,125,2,FALSE,15,,2020,https://api.openalex.org/works?filter=cites:W3003429665,,https://doi.org/10.1029/2019jc015727,journal-article,,,
https://openalex.org/W1992833086,Very large eddy simulation of the Red Sea overflow,,"Mixing between overflows and ambient water masses is a critical problem of deep-water mass formation in the downwelling branch of the meridional overturning circulation of the ocean. Modeling approaches that have been tested so far rely either on algebraic parameterizations in hydrostatic ocean circulation models, or on large eddy simulations that resolve most of the mixing using nonhydrostatic models. In this study, we examine the performance of a set of turbulence closures, that have not been tested in comparison to observational data for overflows before. We employ the so-called very large eddy simulation (VLES) technique, which allows the use of k – ε models in nonhydrostatic models. This is done by applying a dynamic spatial filtering to the k – ε equations. To our knowledge, this is the first time that the VLES approach is adopted for an ocean modeling problem. The performance of k – ε and VLES models are evaluated by conducting numerical simulations of the Red Sea overflow and comparing them to observations from the Red Sea Outflow Experiment (REDSOX). The computations are constrained to one of the main channels transporting the overflow, which is narrow enough to permit the use of a two-dimensional (and nonhydrostatic) model. A large set of experiments are conducted using different closure models, Reynolds numbers and spatial resolutions. It is found that, when no turbulence closure is used, the basic structure of the overflow, consisting of a well-mixed bottom layer (BL) and entraining interfacial layer (IL), cannot be reproduced. The k – ε model leads to unrealistic thicknesses for both BL and IL, while VLES results in the most realistic reproduction of the REDSOX observations.",2008-01-01,NA,Ocean Modelling,https://openalex.org/V33756829,Elsevier,,NA,183,206,20,2,FALSE,14,,2008,https://api.openalex.org/works?filter=cites:W1992833086,,https://doi.org/10.1016/j.ocemod.2007.08.002,journal-article,,,
https://openalex.org/W2561925701,Observations of inner shelf cross-shore surface material transport adjacent to a coastal inlet in the northern Gulf of Mexico,,"Abstract Motivated by the Deepwater Horizon oil spill, the Surfzone and Coastal Oil Pathways Experiment obtained Acoustic Doppler Current Profiler (ADCP) Eulerian and GPS-drifter based Lagrangian “surface” (",2017-04-01,NA,Continental Shelf Research,https://openalex.org/V181119423,Elsevier,,NA,NA,NA,NA,NA,FALSE,14,,2017,https://api.openalex.org/works?filter=cites:W2561925701,,https://doi.org/10.1016/j.csr.2016.12.017,journal-article,,,
https://openalex.org/W2913868690,Reconstruction of Submesoscale Velocity Field from Surface Drifters,,"Abstract The extensive drifter deployment during the Lagrangian Submesoscale Experiment (LASER) provided observations of the surface velocity field in the northern Gulf of Mexico with high resolution in space and time. Here, we estimate the submesoscale velocity field sampled by those drifters using a procedure that statistically interpolates these data both spatially and temporally. Because the spacing of the drifters evolves with the flow, causing the resolution that they provide to vary in space and time, it is important to be able to characterize where and when the estimated velocity field is more or less accurate, which we do by providing fields of interpolation errors. Our interpolation uses a squared-exponential covariance function characterizing correlations in latitude, longitude, and time. Two novelties in our approach are 1) the use of two scales of variation per dimension in the covariance function and 2) allowing the data to determine these scales along with the appropriate amplitude of observational noise at these scales. We present the evolution of the reconstructed velocity field along with maps of relative vorticity, horizontal divergence, and lateral strain rate. The reconstructed velocity field exhibits horizontal length scales of 0.4–3.5 km and time scales of 0.6–3 h, and features with convergence up to 8 times the planetary vorticity f , lateral strain rate up to 10 f , and relative vorticity up to 13 f . Our results point to the existence of a vigorous and substantial ageostrophic circulation in the submesoscale range.",2019-03-26,NA,Journal of Physical Oceanography,https://openalex.org/V162372621,American Meteorological Society,,https://journals.ametsoc.org/downloadpdf/journals/phoc/49/4/jpo-d-18-0025.1.pdf,941,958,49,4,TRUE,13,,2019,https://api.openalex.org/works?filter=cites:W2913868690,,https://doi.org/10.1175/jpo-d-18-0025.1,journal-article,,,
https://openalex.org/W3136277259,Frontal Convergence and Vertical Velocity Measured by Drifters in the Alboran Sea,,"Horizontal and vertical motions associated with mesoscale (10–100 km) and submesoscale (1–10 km) features, such as fronts, meanders, eddies, and filaments, play a critical role in redistributing physical and biogeochemical properties in the ocean. This study makes use of a multiplatform data set of 82 drifters, a Lagrangian float, and profile timeseries of temperature and salinity, obtained in a ∼1-m/s semipermanent frontal jet in the Alboran Sea as part of CALYPSO (Coherent Lagrangian Pathways from the Surface Ocean to Interior). Drifters drogued at ∼1-m and 15-m depth capture the mesoscale and submesoscale circulation aligning along the perimeter of fronts due to horizontal shear. Clusters of drifters are used to estimate the kinematic properties, such as vorticity and divergence, of the flow by fitting a bivariate plane to the horizontal drifter velocities. Clusters with submesoscale length scales indicate normalized vorticity ζ/f > 1 with Coriolis frequency f and normalized divergence of (1) occurring in patches along the front, with error variance around 10%. By computing divergence from drifter clusters at two different depths, we estimate minimum vertical velocity of (−100 m day−1) in the upper 10 m of the water column. These results are at least twice as large as previous estimates of vertical velocity in the region. Location, magnitude, and timing of the convergence are consistent with behavior of a Lagrangian float subducting in the center of a drifter cluster. These results improve our understanding of frontal subduction and quantify convergence and vertical velocity using Lagrangian tools.",2021-04-01,NA,Journal Of Geophysical Research: Oceans,https://openalex.org/V4210200322,Wiley,,NA,NA,NA,126,4,FALSE,13,,2021,https://api.openalex.org/works?filter=cites:W3136277259,,https://doi.org/10.1029/2020jc016614,journal-article,,,
https://openalex.org/W1976848466,Topographic vorticity waves forced by Antarctic dense shelf water outflows,,"We use numerical simulations to investigate excitation of topographic vorticity waves (TVWs) along the Antarctic continental slope by outflows of dense shelf water through troughs. Idealized models show that wave frequency depends on the amount of stretching in the ambient fluid over the outflow and on background along-slope mean flow. Frequency is higher for steeper bottom slope, larger outflow density anomaly, and stronger westward mean flow. For weak stratification and weak westward along-slope flows typical of the Antarctic slope, wave energy propagates eastward, in the opposite direction from phase velocity. Our results are consistent with recent observations of TVWs in the southern Weddell Sea. In a realistic simulation of the Ross Sea, TVW properties are modulated on seasonal and shorter time scales as background ocean state varies. We expect these waves to affect mixing, cross-slope exchanges, and sea ice concentration in the vicinity of sources of dense water outflows.",2014-02-28,NA,Geophysical Research Letters,https://openalex.org/V36624081,Wiley,,NA,1247,1254,41,4,FALSE,12,,2014,https://api.openalex.org/works?filter=cites:W1976848466,,https://doi.org/10.1002/2013gl059153,journal-article,,,
https://openalex.org/W1987682967,How does the Red Sea outflow water interact with Gulf of Aden Eddies?,,"Abstract As the Red Sea overflow water (RSOW) enters the Gulf of Aden (GOA), it interacts with a sequence of nearly barotropic, mesoscale eddies originating in the Indian Ocean. To investigate how these eddies impact the dispersal and eastward transport of the RSOW toward the Indian Ocean, a high resolution 3D regional model is employed to explore systematically the interaction between the RSOW and mesoscale eddies. Two types of experiments are conducted. In the first set, we simulate the behavior of RSOW in the presence of an idealized cyclone and an idealized anticyclone. The second type of simulation involves nesting of the regional model (ROMS) within a data-assimilating global model (HYCOM), in which a sequence of mesoscale eddies entering the Gulf of Aden is realistically captured. This simulation is integrated for one year, and includes a simple representation of the seasonality of the RSOW. Bower et al. (2002) suggest that the Red Sea overflow might be a western boundary undercurrent. Consistent with these expectations, the idealized simulations show that the preferred pathway of the RSOW in the absence of eddies is along the coast of Somalia (southern continental shelf) as a western boundary undercurrent. Simultaneously, a cyclonic circulation is generated in the far western GOA due to vortex stretching by the descending outflow. The presence of a cyclone in the western GOA increases the peak RSOW transport, but the cyclone itself rapidly loses its coherence after interacting with the rough topography in the western GOA. The presence of an anticyclone tends to block the preferred boundary pathway and inhibits the eastward transport of the RSOW. The eddies also result in substantially increased mixing of the RSOW in the western GOA. On the basis of the more realistic ROMS experiment, it is found that the modeled RSOW leaves the western part of the Gulf of Aden in short episodic bursts with transports that are an order of magnitude greater than that associated with the quasi-steady RSOW inflow into GOA. Such enhancement in RSOW transport is shown to be induced by cyclonic eddies that cause a rapid discharge of RSOW from the western part of the GOA. We conclude that mesoscale eddies play a key role in the transport and mixing of the RSOW within GOA.",2011-01-01,NA,Ocean Modelling,https://openalex.org/V33756829,Elsevier,,NA,NA,NA,NA,NA,FALSE,12,,2011,https://api.openalex.org/works?filter=cites:W1987682967,,https://doi.org/10.1016/j.ocemod.2010.10.006,journal-article,,,
https://openalex.org/W2003797778,Stochastic boundary conditions for coastal flow modeling,,[1] Recent high-resolution radar data of surface velocity between the Florida Current and the coast allow us for the first time to deduce coastal boundary conditions for ocean models based on observations. A stochastic model is found to be a better choice for simulating properties of the observed vorticity than a model with deterministic boundary conditions. A stochastic model parameterizing boundary conditions is developed and embedded in a simple quasigeostrophic ocean model. Comparison of numerical simulations of western boundary flow with stochastic boundary conditions against simulations with traditional no-slip and free-slip conditions reveals significant differences in the formation of coherent mesoscale structures and the energetics of the western boundary current. Coherent structures such as dipoles and submesoscale vortices can be generated using stochastic boundary conditions. The boundary current variability becomes more energetic and “episodic” than quasi-periodic circulation features in the simulations using the conventional boundary conditions.,2003-05-01,NA,Geophysical Research Letters,https://openalex.org/V36624081,Wiley,,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2003GL016972,NA,NA,NA,NA,TRUE,11,,2003,https://api.openalex.org/works?filter=cites:W2003797778,,https://doi.org/10.1029/2003gl016972,journal-article,,,
https://openalex.org/W2344940770,Surface dynamics of crude and weathered oil in the presence of dispersants: Laboratory experiment and numerical simulation,,"Marine oil spills can have dire consequences for the environment. Research on their dynamics is important for the well-being of coastal communities and their economies. Propagation of oil spills is a very complex physical-chemical process. As seen during the Deepwater Horizon event in the Gulf of Mexico during 2010, one of the critical problems remaining for prediction of oil transport and dispersion in the marine environment is the small-scale structure and dynamics of surface oil spills. The laboratory experiments conducted in this work were focused on understanding the differences between the dynamics of crude and weathered oil spills and the effect of dispersants. After deposition on the still water surface, a drop of crude oil quickly spread into a thin slick; while at the same time, a drop of machine (proxy for weathered) oil did not show significant evolution. Subsequent application of dispersant to the crude oil slick resulted in a quick contraction or fragmentation of the slick into narrow wedges and tiny drops. Notably, the slick of machine oil did not show significant change in size or topology after spraying dispersant. An advanced multi-phase, volume of fluid computational fluid dynamics model, incorporating capillary forces, was able to explain some of the features observed in the laboratory experiment. As a result of the laboratory and modeling experiments, the new interpretation of the effect of dispersant on the oil dispersion process including capillary effects has been proposed, which is expected to lead to improved oil spill models and response strategies.",2016-05-01,NA,Journal Of Geophysical Research: Oceans,https://openalex.org/V4210200322,Wiley,,https://doi.org/10.1002/2015jc011533,3502,3516,121,5,TRUE,11,,2016,https://api.openalex.org/works?filter=cites:W2344940770,,https://doi.org/10.1002/2015jc011533,journal-article,,,
https://openalex.org/W2977637351,Small-Scale Dispersion in the Presence of Langmuir Circulation,,"Abstract We present an analysis of ocean surface dispersion characteristics, on 1–100-m scales, obtained by optically tracking a release of bamboo plates for 2 h in the northern Gulf of Mexico. Under sustained 5–6 m s −1 winds, energetic Langmuir cells are clearly delineated in the spatially dense plate observations. Within 10 min of release, the plates collect in windrows with 15-m spacing aligned with the wind. Windrow spacing grows, through windrow merger, to 40 m after 20 min and then expands at a slower rate to 50 m. The presence of Langmuir cells produces strong horizontal anisotropy and scale dependence in all surface dispersion statistics computed from the plate observations. Relative dispersion in the crosswind direction initially dominates but eventually saturates, while downwind dispersion exhibits continual growth consistent with contributions from both turbulent fluctuations and organized mean shear. Longitudinal velocity differences in the crosswind direction indicate mean convergence at scales below the Langmuir cell diameter and mean divergence at larger scales. Although the second-order structure function measured by contemporaneous GPS-tracked surface drifters drogued at ~0.5 m shows persistent r 2/3 power law scaling down to 100–200-m separation scales, the second-order structure function for the very near surface plates observations has considerably higher energy and significantly shallower slope at scales below 100 m. This is consistent with contemporaneous data from undrogued surface drifters and previously published model results indicating shallowing spectra in the presence of direct wind-wave forcing mechanisms.",2019-12-03,NA,Journal of Physical Oceanography,https://openalex.org/V162372621,American Meteorological Society,,https://journals.ametsoc.org/downloadpdf/journals/phoc/49/12/jpo-d-19-0107.1.pdf,3069,3085,49,12,TRUE,11,,2019,https://api.openalex.org/works?filter=cites:W2977637351,,https://doi.org/10.1175/jpo-d-19-0107.1,journal-article,,,
https://openalex.org/W2088151578,Enhanced estimation of sonobuoy trajectories by velocity reconstruction with near-surface drifters,,"Abstract An investigation to improve trajectory prediction using Lagrangian data is presented. The velocity field of a data assimilating model, EAS-16, is corrected using drifter observations taken during an experiment off Taiwan. The results are tested using another independent Lagrangian data set provided by sonobuoys launched in the same area. The latter have instrument chains that extend well into the water column. Consequently the corrected model velocities were projected into the water column in order to calculate sonobuoy trajectories. The drifter and sonobuoy trajectories both show two distinct regimes in the considered area of approximately 1/2° square. One regime is dominated by shelf dynamics, the other by meandering of the Kuroshio, with a sharp boundary dividing the two. These two regimes are not reproduced by the trajectories of the EAS-16 model. When the drifter data are blended with the model velocities, synthetic sonobuoy trajectories track the observed ones much better, and the two regimes are clearly depicted. Two different methods for the velocity reconstruction are tested. One is based on a variational approach and the other on a normal mode decomposition. Both methods show qualitatively similar improvements in the prediction of sonobuoys trajectories, with a quantitative improvement in the total rms error of approximately 50% and 25%, respectively.",2011-01-01,NA,Ocean Modelling,https://openalex.org/V33756829,Elsevier,,NA,NA,NA,NA,NA,FALSE,10,,2011,https://api.openalex.org/works?filter=cites:W2088151578,,https://doi.org/10.1016/j.ocemod.2010.11.002,journal-article,,,
https://openalex.org/W2117327182,Investigating transport pathways in the ocean,,"The ocean is a very complex medium with scales of motion that range from thousands of kilometers to the dissipation scales. Transport by ocean currents plays an important role in many practical applications ranging from climatic problems to coastal management and accident mitigation at sea. Understanding transport is challenging because of the chaotic nature of particle motion. In the last decade, new methods have been put forth to improve our understanding of transport. Powerful tools are provided by dynamical system theory, that allow the identification of the barriers to transport and their time variability for a given flow. A shortcoming of this approach, though, is that it is based on the assumption that the velocity field is known with good accuracy, which is not always the case in practical applications. Improving model performance in terms of transport can be addressed using another important methodology that has been recently developed, namely the assimilation of Lagrangian data provided by floating buoys. The two methodologies are technically different but in many ways complementary. In this paper, we review examples of applications of both methodologies performed by the authors in the last few years, considering flows at different scales and in various ocean basins. The results are among the very first examples of applications of the methodologies to the real ocean including testing with Lagrangian in-situ data. The results are discussed in the general framework of the extended fields related to these methodologies, pointing out to open questions and potential for improvements, with an outlook toward future strategies.",2013-01-01,NA,Deep-sea Research Part Ii-topical Studies in Oceanography,https://openalex.org/V172051550,Elsevier,,NA,81,95,85,NA,FALSE,10,,2013,https://api.openalex.org/works?filter=cites:W2117327182,,https://doi.org/10.1016/j.dsr2.2012.07.031,journal-article,,,
